title,company,location,detail,link
[텐일레븐] 신입/경력 개발자 채용(전문연구요원 가능),(주)텐일레븐,서울 마포구,"['경력무관', '학력무관', '정규직·전문연구요원']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37608598&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
데이터분석팀 데이터엔지니어 모집,(주)원더피플,서울 강남구,"['경력3년↑', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37585882&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
소프트웨어 개발 (인공지능 AI 풀스택 서버 의료영상),(주)크레스콤,경기 성남시 분당구,"['신입·경력', '초대졸↑', '정규직·인턴직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37700592&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
딥러닝 이미지 영상 처리 연구개발 (정규직/계약직),데이터플로,서울 강남구,"['경력무관', '대졸↑', '정규직·계약직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37706316&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"AIRI, 최고의 AI엔지니어(개발자)를 모집합니다",주식회사 인공지능연구원,경기 성남시 분당구,"['경력무관', '석사↑', '정규직·전문연구요원']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37690545&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[여기어때] Data Engineer 및 DBA 채용,(주)위드이노베이션,서울 강남구,"['경력 3~10년', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37767306&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
해양기상 데이터 분석 / 수치모델링 분야 정규직 채용 공고,(주)아라종합기술,인천 연수구,"['경력무관', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37606617&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[여기어때] 정산 팀장 및 회계 시니어 채용,(주)위드이노베이션,서울 강남구,"['경력 8~15년', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37759122&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
뇌파 생체신호 / 데이터 분석 연구원 모집 (전문연구요원 우대),(주)와이브레인,경기 성남시 수정구,"['경력 2~7년', '대졸↑', '정규직·계약직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37661344&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"백엔드 개발자 경력직 모집 ( PHP, Linux )",(주)에프앤에프네트워크,서울 강남구,"['경력 2~5년', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37768436&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[여기어때] Infrastructure Engineer (Jr./Sr.) 채용,(주)위드이노베이션,서울 강남구,"['경력 2~10년', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37625675&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
인공지능 자율주행 로봇 연구개발 (정규직/계약직),데이터플로,서울 강남구,"['경력무관', '대졸↑', '정규직·계약직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37627572&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[홈서비스 미소] Product부문 개발자 경력 채용 (정규직),유한회사 미소,서울 성동구,"['경력 3~12년', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37758236&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"시장리스크관리 및 자산운용 제품 컨설턴트, 데이터플랫폼 설계",유로인스트루먼츠,서울 중구,"['신입·경력', '학력무관', '정규직·계약직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37456309&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Data Scientist and Data Engineer 모집,(주)지티씨솔루션,서울 서초구,"['신입·경력', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37673599&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"개발사업본부 정규직 공고 - 딥러닝, DBA, 서버, 웹, 임베디드",(주)지오앤,경기 고양시 덕양구,"['경력무관', '초대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37699872&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
AI인공지능 엔지니어 / 응용프로그램 개발자 채용,퓨처메인(주),경기 수원시 영통구,"['경력무관', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37725077&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
데이터분석/컨설팅 경력사원 채용,주식회사 빅디퍼,서울 종로구,"['경력 6~10년', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37723966&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
빅데이터/인공지능(AI)/모바일 부분별 채용 공고,주식회사 엔디소프트,부산 해운대구,"['경력무관', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37643323&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
HW/GUI디자이너 경력사원  채용,(주)에이티센스,경기 성남시 분당구,"['경력2년↑', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37697069&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[씽씽 공유킥보드] 백엔드 개발 경력사원 모집,(주)피유엠피,서울 강남구,"['경력8년↑', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37743670&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
국비무료 IT취업교육 자바전문가 응용SW엔지니어 양성과정,(주)인크레파스 융합SW교육센터,서울전체 기능학원,"['경력무관', '학력무관', '교육생']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37758284&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
지문인식 모듈 BSP/FW 개발,(주)슈프리마,경기 성남시,"['경력 3~10년', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37003136&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[ Bioinformatics ] AI 인공지능 기반 데이터 분석가 모집,(주)온코크로스,서울 마포구,"['경력무관', '석사↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37675597&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
"윙블링 데이터분석 및 시각화, 그로스해킹, PM 경력직 채용",주식회사 윙블링,서울 서초구,"['경력', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37763769&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(재)게놈연구재단 - 유전체 분석 연구원 모집,(재)게놈연구재단,충북 청주시 흥덕구,"['경력무관', '석사↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37723098&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
(주)아이오코드에서 함께하실 경력 개발자를 찾습니다,(주)아이오코드,부산 해운대구,"['경력3년↑', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37659616&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
[씨제스걸리버스튜디오] R&D 본부 직원모집 (석사이상),(주)씨제스걸리버스튜디오,경기 고양시 일산서구,"['경력', '석사↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37744644&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
응용프로그램개발&웹개발外 정규직 모집합니다(경력사원),로컬플랫폼랩(Local Platform Lab),부산 남구,"['신입·경력', '대졸↑', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37724682&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
R&D연구원 및 연구보조  전략 기획 담당자 모집,로컬플랫폼랩(Local Platform Lab),부산 남구,"['경력무관', '대졸↑', '정규직·계약직', '200 만원']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37724652&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
Data Scientist 경력 또는 신입사원,(주)데이터누리,서울 강서구,"['경력무관', '학력무관', '정규직']",http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=37656623&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=search&paid_fl=n
